invoice_no,customer_id,category,quantity,price,invoice_date,shopping_mall
i811868,c155640,clothing,5,1500.4,15-02-2023,emaar square mall
i944149,c682469,clothing,5,1500.4,13-01-2023,mall of istanbul
i208801,c286527,clothing,3,900.24,15-01-2023,kanyon
i123581,c332698,shoes,3,1800.51,05-02-2023,istinye park
i211100,c784082,books,5,75.75,21-02-2023,forum istanbul
i136039,c118893,clothing,3,900.24,21-02-2023,forum istanbul
i286180,c323384,food & beverage,1,5.23,01-03-2023,emaar square mall
i255499,c241003,clothing,2,600.16,20-01-2023,metrocity
i675479,c420960,food & beverage,2,10.46,26-01-2023,metropol avm
i643296,c307968,cosmetics,4,162.64,06-02-2023,mall of istanbul
i336375,c202179,clothing,5,1500.4,18-01-2023,kanyon
i384747,c158817,toys,1,35.84,18-02-2023,viaport outlet
i865325,c223553,souvenir,5,58.65,26-02-2023,mall of istanbul
i169069,c563729,toys,1,35.84,02-02-2023,kanyon
i140368,c332322,clothing,3,900.24,05-02-2023,viaport outlet
i329771,c155833,technology,3,3150.0,14-02-2023,kanyon
i115677,c569156,cosmetics,5,203.3,27-01-2023,mall of istanbul
i148615,c143357,clothing,3,900.24,20-02-2023,istinye park
i176144,c246608,clothing,5,1500.4,13-02-2023,viaport outlet
i887531,c244996,cosmetics,2,81.32,06-03-2023,mall of istanbul
i855027,c264237,books,4,60.6,26-01-2023,mall of istanbul
i129490,c323749,clothing,4,1200.32,08-02-2023,cevahir avm
i184159,c544106,cosmetics,2,81.32,26-01-2023,kanyon
i922783,c137636,clothing,1,300.08,18-01-2023,metropol avm
i984655,c365473,clothing,5,1500.4,05-01-2023,metrocity
i156826,c220057,clothing,2,600.16,11-01-2023,metrocity
i270138,c877491,cosmetics,5,203.3,06-03-2023,emaar square mall
i246587,c322250,clothing,2,600.16,27-01-2023,metrocity
i960181,c137730,clothing,4,1200.32,27-01-2023,istinye park
i280787,c186931,shoes,1,600.17,18-02-2023,metropol avm
i573303,c964874,food & beverage,1,5.23,13-02-2023,mall of istanbul
i306016,c155047,clothing,3,900.24,27-01-2023,forum istanbul
i252080,c142399,toys,5,179.2,04-02-2023,emaar square mall
i857617,c120717,clothing,2,600.16,07-03-2023,forum istanbul
i755020,c175202,toys,5,179.2,04-02-2023,mall of istanbul
i151203,c170131,clothing,3,900.24,19-02-2023,metrocity
i108729,c233634,technology,1,1050.0,28-02-2023,kanyon
i256128,c593836,clothing,5,1500.4,01-01-2023,metrocity
i223175,c216561,technology,4,4200.0,04-03-2023,mall of istanbul
i326482,c164315,cosmetics,3,121.98,29-01-2023,kanyon
i301999,c249965,shoes,4,2400.68,05-03-2023,istinye park
i475173,c259157,clothing,3,900.24,18-01-2023,viaport outlet
i154107,c158135,clothing,2,600.16,24-02-2023,kanyon
i595743,c157616,clothing,1,300.08,27-02-2023,kanyon
i115038,c323551,clothing,3,900.24,23-01-2023,mall of istanbul
i295190,c318934,food & beverage,3,15.69,04-03-2023,metrocity
i743426,c435774,souvenir,4,46.92,15-02-2023,kanyon
i306291,c750153,shoes,3,1800.51,11-01-2023,zorlu center
i141244,c766760,clothing,4,1200.32,04-01-2023,kanyon
i272185,c578817,books,3,45.45,30-01-2023,kanyon
i177676,c127187,food & beverage,1,5.23,11-02-2023,metropol avm
i616650,c240368,cosmetics,4,162.64,28-01-2023,kanyon
i105739,c728608,technology,3,3150.0,18-02-2023,kanyon
i330409,c196763,clothing,4,1200.32,04-03-2023,metropol avm
i718831,c758865,clothing,4,1200.32,06-02-2023,kanyon
i265953,c646733,cosmetics,3,121.98,29-01-2023,metrocity
i525000,c110465,cosmetics,5,203.3,23-01-2023,kanyon
i270891,c206735,technology,4,4200.0,04-03-2023,mall of istanbul
i529780,c373713,clothing,1,300.08,14-02-2023,kanyon
i229542,c263265,clothing,2,600.16,08-02-2023,metrocity
i855640,c242800,cosmetics,3,121.98,28-01-2023,mall of istanbul
i447301,c282735,technology,4,4200.0,18-02-2023,emaar square mall
i260516,c535699,cosmetics,4,162.64,02-01-2023,cevahir avm
i248965,c702926,clothing,4,1200.32,14-02-2023,viaport outlet
i919624,c655803,clothing,1,300.08,26-02-2023,metropol avm
i112047,c305376,clothing,2,600.16,27-01-2023,viaport outlet
i904438,c231909,technology,1,1050.0,14-01-2023,metropol avm
i120622,c250798,souvenir,3,35.19,17-02-2023,metrocity
i225734,c738980,souvenir,4,46.92,15-01-2023,istinye park
i216858,c304868,shoes,4,2400.68,24-02-2023,viaport outlet
i112693,c967450,clothing,4,1200.32,22-02-2023,viaport outlet
i224233,c228140,clothing,2,600.16,18-02-2023,metrocity
i636395,c238539,food & beverage,2,10.46,09-02-2023,mall of istanbul
i190904,c117219,clothing,1,300.08,08-03-2023,metrocity
i329800,c726391,food & beverage,3,15.69,08-02-2023,forum istanbul
i190983,c264667,toys,4,143.36,16-01-2023,mall of istanbul
i311795,c969501,clothing,3,900.24,22-01-2023,kanyon
i206276,c253589,cosmetics,1,40.66,29-01-2023,metrocity
i200784,c291056,shoes,3,1800.51,03-03-2023,metropol avm
i139333,c523493,clothing,2,600.16,03-03-2023,istinye park
i305657,c156202,toys,5,179.2,30-01-2023,metrocity
i126126,c101278,clothing,3,900.24,19-01-2023,metrocity
i695874,c140683,books,1,15.15,21-02-2023,kanyon
i846285,c247905,shoes,5,3000.85,08-03-2023,kanyon
i339599,c808819,books,2,30.3,02-02-2023,metrocity
i272353,c130168,shoes,4,2400.68,04-01-2023,kanyon
i164196,c151303,clothing,2,600.16,29-01-2023,zorlu center
i256606,c435361,food & beverage,4,20.92,19-02-2023,mall of istanbul
i173083,c191492,cosmetics,1,40.66,08-02-2023,mall of istanbul
i132509,c895059,clothing,1,300.08,30-01-2023,mall of istanbul
i128994,c145952,toys,4,143.36,15-01-2023,forum istanbul
i202710,c126862,food & beverage,5,26.15,27-02-2023,metrocity
i118357,c269657,clothing,4,1200.32,02-02-2023,cevahir avm
i285848,c242683,cosmetics,4,162.64,04-01-2023,kanyon
i692616,c254852,clothing,5,1500.4,20-02-2023,metrocity
i290214,c101154,souvenir,4,46.92,30-01-2023,mall of istanbul
i137597,c270217,shoes,2,1200.34,08-03-2023,mall of istanbul
i125431,c568469,clothing,4,1200.32,18-01-2023,metrocity
i368045,c192338,clothing,1,300.08,19-01-2023,kanyon
i128050,c833350,toys,1,35.84,28-02-2023,istinye park
i228678,c424337,food & beverage,1,5.23,13-02-2023,metrocity
i201713,c299060,souvenir,4,46.92,02-03-2023,metrocity
i324708,c208638,cosmetics,5,203.3,08-01-2023,metrocity
i880624,c259679,cosmetics,5,203.3,13-01-2023,istinye park
i140300,c282636,cosmetics,3,121.98,18-01-2023,mall of istanbul
i105785,c202010,shoes,3,1800.51,04-02-2023,metrocity
i255341,c330082,books,1,15.15,08-03-2023,mall of istanbul
i164561,c130148,food & beverage,5,26.15,17-01-2023,istinye park
i318708,c204031,cosmetics,2,81.32,31-01-2023,emaar square mall
i111789,c656339,clothing,2,600.16,09-02-2023,emaar square mall
i103659,c255660,toys,5,179.2,03-02-2023,mall of istanbul
i248022,c573992,souvenir,1,11.73,23-02-2023,metrocity
i735611,c266070,books,4,60.6,25-01-2023,zorlu center
i156052,c260816,technology,4,4200.0,16-02-2023,zorlu center
i293967,c871015,food & beverage,2,10.46,14-01-2023,mall of istanbul
i314753,c176053,cosmetics,4,162.64,27-02-2023,metropol avm
i259142,c209615,shoes,4,2400.68,27-01-2023,mall of istanbul
i590103,c204517,souvenir,3,35.19,01-02-2023,forum istanbul
i122479,c452276,souvenir,3,35.19,24-01-2023,mall of istanbul
i910992,c263395,clothing,1,300.08,29-01-2023,emaar square mall
i250703,c139421,cosmetics,4,162.64,22-01-2023,metropol avm
i385308,c153629,technology,1,1050.0,23-02-2023,metrocity
i162628,c134061,clothing,3,900.24,16-01-2023,metrocity
i696127,c338546,cosmetics,5,203.3,15-02-2023,forum istanbul
i694943,c163548,souvenir,1,11.73,23-01-2023,zorlu center
i126386,c258799,souvenir,1,11.73,12-01-2023,metropol avm
i122701,c371165,cosmetics,3,121.98,02-02-2023,viaport outlet
i138223,c247039,food & beverage,4,20.92,18-01-2023,kanyon
i256935,c481156,toys,2,71.68,10-02-2023,mall of istanbul
i971755,c175430,shoes,5,3000.85,01-01-2023,istinye park
i137779,c119636,clothing,3,900.24,16-02-2023,mall of istanbul
i268103,c101307,toys,5,179.2,19-02-2023,cevahir avm
i150715,c257398,food & beverage,2,10.46,20-01-2023,metrocity
i391194,c233730,cosmetics,4,162.64,03-02-2023,metrocity
i226959,c292831,food & beverage,3,15.69,24-02-2023,kanyon
i411606,c905476,books,2,30.3,15-02-2023,metropol avm
i287363,c244187,cosmetics,1,40.66,06-02-2023,metrocity
i216732,c329030,food & beverage,4,20.92,04-01-2023,viaport outlet
i244233,c125636,clothing,3,900.24,01-01-2023,mall of istanbul
i115124,c120878,clothing,5,1500.4,23-02-2023,mall of istanbul
i968706,c478829,clothing,4,1200.32,21-02-2023,metrocity
i306388,c141044,souvenir,3,35.19,04-03-2023,kanyon
i298576,c771442,cosmetics,4,162.64,01-02-2023,metropol avm
i131839,c210786,clothing,5,1500.4,19-01-2023,mall of istanbul
i181081,c313355,technology,4,4200.0,22-01-2023,metrocity
i160371,c223817,cosmetics,5,203.3,05-01-2023,metropol avm
i721866,c464086,clothing,5,1500.4,20-02-2023,kanyon
i297467,c774456,shoes,2,1200.34,02-01-2023,kanyon
i250792,c295423,toys,2,71.68,14-01-2023,kanyon
i304259,c246028,souvenir,4,46.92,03-02-2023,metropol avm
i104541,c135076,cosmetics,5,203.3,05-01-2023,istinye park
i252443,c631087,clothing,4,1200.32,17-02-2023,cevahir avm
i242668,c122415,clothing,1,300.08,13-01-2023,mall of istanbul
i273996,c201972,clothing,3,900.24,03-01-2023,mall of istanbul
i308554,c274041,shoes,1,600.17,07-01-2023,mall of istanbul
i476000,c156666,clothing,1,300.08,08-01-2023,mall of istanbul
i286075,c230221,technology,1,1050.0,01-01-2023,mall of istanbul
i126762,c179419,clothing,5,1500.4,06-02-2023,kanyon
i433647,c171773,shoes,5,3000.85,19-02-2023,forum istanbul
i145183,c280590,toys,1,35.84,18-01-2023,metrocity
i116259,c494112,clothing,3,900.24,01-01-2023,istinye park
i380725,c121044,cosmetics,2,81.32,17-02-2023,kanyon
i277300,c136438,food & beverage,5,26.15,30-01-2023,mall of istanbul
i173441,c549780,shoes,3,1800.51,27-01-2023,metrocity
i527441,c290614,clothing,2,600.16,01-01-2023,kanyon
i134902,c589083,shoes,2,1200.34,02-03-2023,emaar square mall
i100656,c337441,cosmetics,2,81.32,18-02-2023,metropol avm
i217395,c272335,clothing,5,1500.4,12-01-2023,istinye park
i257858,c263946,food & beverage,2,10.46,10-01-2023,emaar square mall
i889037,c440942,clothing,1,300.08,07-03-2023,kanyon
i859280,c159892,clothing,1,300.08,07-03-2023,viaport outlet
i131486,c265804,souvenir,5,58.65,10-02-2023,kanyon
i308840,c301723,cosmetics,4,162.64,07-02-2023,mall of istanbul
i324020,c632860,clothing,1,300.08,05-01-2023,mall of istanbul
i186481,c180686,clothing,2,600.16,11-02-2023,mall of istanbul
i355720,c124879,shoes,4,2400.68,05-02-2023,metrocity
i126844,c217851,technology,5,5250.0,24-02-2023,kanyon
i208337,c324088,food & beverage,3,15.69,05-03-2023,kanyon
i258108,c142226,food & beverage,4,20.92,07-01-2023,cevahir avm
i176602,c231270,clothing,3,900.24,19-02-2023,istinye park
i765653,c935779,books,4,60.6,07-02-2023,viaport outlet
i221228,c252782,cosmetics,1,40.66,28-01-2023,kanyon
i432675,c181970,cosmetics,3,121.98,02-03-2023,kanyon
i100571,c668914,clothing,1,300.08,07-01-2023,zorlu center
i899897,c386247,books,5,75.75,13-02-2023,mall of istanbul
i631915,c648077,shoes,3,1800.51,27-01-2023,metropol avm
i167871,c203482,shoes,3,1800.51,17-02-2023,metrocity
i859661,c252192,shoes,4,2400.68,13-02-2023,kanyon
i682670,c209283,clothing,1,300.08,20-02-2023,metrocity
i837605,c258704,clothing,2,600.16,24-01-2023,metropol avm
i313721,c315397,food & beverage,5,26.15,13-02-2023,metropol avm
i898595,c204163,shoes,1,600.17,17-01-2023,mall of istanbul
i130511,c118877,toys,4,143.36,04-01-2023,zorlu center
i309188,c698875,food & beverage,5,26.15,07-02-2023,metrocity
i412651,c800874,toys,4,143.36,09-01-2023,kanyon
i308809,c108981,shoes,4,2400.68,21-02-2023,mall of istanbul
i920015,c290775,cosmetics,2,81.32,16-02-2023,istinye park
i128611,c451147,toys,2,71.68,13-02-2023,istinye park
i245906,c203351,food & beverage,1,5.23,18-02-2023,forum istanbul
i159622,c204053,clothing,1,300.08,16-02-2023,istinye park
i272705,c964694,toys,1,35.84,07-01-2023,viaport outlet
i206450,c333553,books,1,15.15,21-01-2023,forum istanbul
i190105,c396595,food & beverage,5,26.15,09-01-2023,kanyon
i199181,c148398,clothing,1,300.08,20-01-2023,metropol avm
i800135,c113275,toys,1,35.84,21-02-2023,istinye park
i306903,c197660,cosmetics,5,203.3,26-02-2023,mall of istanbul
i191703,c874165,shoes,1,600.17,03-01-2023,metrocity
i300787,c263366,shoes,5,3000.85,23-02-2023,metropol avm
i150844,c302836,food & beverage,2,10.46,05-02-2023,istinye park
i125852,c229460,clothing,1,300.08,04-02-2023,kanyon
i313518,c110364,clothing,5,1500.4,13-02-2023,metropol avm
i145079,c234418,shoes,5,3000.85,20-02-2023,metrocity
i152058,c550215,cosmetics,2,81.32,12-02-2023,mall of istanbul
i211779,c170935,clothing,1,300.08,10-02-2023,mall of istanbul
i184460,c539879,clothing,5,1500.4,12-02-2023,mall of istanbul
i113598,c328865,clothing,4,1200.32,06-01-2023,istinye park
i195542,c160494,cosmetics,2,81.32,01-01-2023,zorlu center
i464113,c129252,clothing,2,600.16,05-01-2023,mall of istanbul
i148316,c208272,clothing,3,900.24,05-01-2023,emaar square mall
i335586,c178388,toys,5,179.2,10-01-2023,forum istanbul
i577436,c215267,cosmetics,2,81.32,22-01-2023,mall of istanbul
i297211,c871355,shoes,3,1800.51,03-03-2023,forum istanbul
i317287,c185135,clothing,1,300.08,31-01-2023,mall of istanbul
i280788,c226083,food & beverage,5,26.15,21-02-2023,mall of istanbul
i791717,c163895,cosmetics,2,81.32,06-02-2023,mall of istanbul
i326305,c132025,technology,3,3150.0,02-02-2023,istinye park
i670895,c622796,shoes,5,3000.85,13-02-2023,mall of istanbul
i921955,c304969,shoes,4,2400.68,08-01-2023,kanyon
i946288,c196547,toys,2,71.68,06-01-2023,metrocity
i127334,c273074,clothing,2,600.16,18-02-2023,kanyon
i265133,c147416,clothing,2,600.16,15-01-2023,metropol avm
i256502,c553955,clothing,1,300.08,06-01-2023,metropol avm
i521490,c747440,technology,5,5250.0,03-02-2023,metrocity
i222584,c287303,toys,3,107.52,05-01-2023,metropol avm
i182991,c295481,clothing,4,1200.32,17-01-2023,viaport outlet
i224886,c336762,toys,4,143.36,24-02-2023,zorlu center
i102735,c662013,shoes,4,2400.68,22-02-2023,zorlu center
i294132,c159277,cosmetics,2,81.32,27-02-2023,emaar square mall
i217240,c973184,clothing,3,900.24,16-01-2023,kanyon
i222611,c244539,books,5,75.75,21-02-2023,forum istanbul
i306344,c338739,clothing,3,900.24,23-02-2023,istinye park
i117787,c403180,clothing,2,600.16,19-01-2023,istinye park
i260022,c266471,shoes,1,600.17,09-01-2023,viaport outlet
i118559,c686961,toys,5,179.2,02-02-2023,mall of istanbul
i303561,c352059,clothing,1,300.08,26-02-2023,zorlu center
i154358,c658284,clothing,5,1500.4,20-01-2023,mall of istanbul
i402114,c887486,clothing,5,1500.4,17-01-2023,metropol avm
i441114,c109370,food & beverage,5,26.15,26-01-2023,metropol avm
i231566,c769571,food & beverage,2,10.46,18-01-2023,cevahir avm
i186295,c732938,clothing,2,600.16,18-01-2023,kanyon
i286331,c188506,toys,1,35.84,14-01-2023,kanyon
i233174,c165518,technology,2,2100.0,02-02-2023,zorlu center
i546033,c296067,clothing,4,1200.32,27-02-2023,kanyon
i147849,c191265,shoes,2,1200.34,06-03-2023,forum istanbul
i314012,c116457,clothing,5,1500.4,09-01-2023,metropol avm
i479839,c202324,shoes,5,3000.85,05-03-2023,metrocity
i262725,c314128,clothing,5,1500.4,09-02-2023,kanyon
i170919,c442196,toys,1,35.84,10-02-2023,istinye park
i236064,c935049,cosmetics,3,121.98,28-01-2023,kanyon
i200560,c435665,clothing,3,900.24,13-01-2023,mall of istanbul
i375331,c203676,shoes,1,600.17,05-01-2023,kanyon
i134569,c309983,clothing,1,300.08,10-01-2023,kanyon
i244404,c745669,clothing,4,1200.32,25-01-2023,viaport outlet
i316582,c330033,toys,4,143.36,13-02-2023,mall of istanbul
i245400,c118640,food & beverage,5,26.15,09-02-2023,mall of istanbul
i115037,c805101,cosmetics,2,81.32,23-02-2023,istinye park
i276574,c163173,technology,3,3150.0,09-02-2023,istinye park
i138399,c276769,souvenir,4,46.92,19-02-2023,mall of istanbul
i843237,c288213,food & beverage,4,20.92,25-02-2023,mall of istanbul
i110769,c163850,technology,5,5250.0,25-02-2023,kanyon
i651271,c224160,clothing,4,1200.32,04-02-2023,kanyon
i332502,c862510,toys,4,143.36,12-01-2023,metrocity
i187754,c104086,books,5,75.75,21-02-2023,mall of istanbul
i332190,c125976,food & beverage,3,15.69,07-02-2023,cevahir avm
i103984,c658349,clothing,3,900.24,18-02-2023,kanyon
i279715,c108493,food & beverage,5,26.15,08-02-2023,viaport outlet
i231037,c194594,toys,2,71.68,05-03-2023,istinye park
i142517,c310888,cosmetics,1,40.66,10-02-2023,metropol avm
i856558,c154754,clothing,3,900.24,26-02-2023,metrocity
i461612,c283907,clothing,3,900.24,04-01-2023,metropol avm
i791367,c125555,food & beverage,3,15.69,19-01-2023,kanyon
i255136,c711404,clothing,1,300.08,17-01-2023,mall of istanbul
i225693,c154091,cosmetics,4,162.64,04-03-2023,mall of istanbul
i595003,c104578,clothing,2,600.16,03-03-2023,metrocity
i379024,c160167,souvenir,2,23.46,01-01-2023,istinye park
i108552,c284493,clothing,1,300.08,22-01-2023,metropol avm
i167292,c257193,clothing,4,1200.32,17-02-2023,kanyon
i172003,c851827,food & beverage,3,15.69,07-01-2023,kanyon
i114479,c465328,cosmetics,1,40.66,24-01-2023,viaport outlet
i108224,c277159,shoes,5,3000.85,01-02-2023,kanyon
i389481,c528003,clothing,2,600.16,08-02-2023,kanyon
i735899,c191261,food & beverage,2,10.46,26-02-2023,metrocity
i569372,c222437,clothing,3,900.24,01-03-2023,cevahir avm
i145000,c261275,shoes,2,1200.34,17-02-2023,metrocity
i255755,c386529,toys,4,143.36,20-02-2023,mall of istanbul
i669216,c227838,toys,3,107.52,25-01-2023,viaport outlet
i179786,c330222,shoes,1,600.17,16-02-2023,cevahir avm
i226751,c181435,clothing,2,600.16,20-01-2023,metrocity
i121986,c103207,clothing,1,300.08,18-01-2023,metrocity
i660853,c524328,clothing,3,900.24,30-01-2023,metrocity
i181957,c828411,clothing,1,300.08,09-02-2023,istinye park
i117711,c483384,cosmetics,1,40.66,24-01-2023,metropol avm
i205024,c275910,shoes,2,1200.34,03-02-2023,mall of istanbul
i197372,c436908,cosmetics,2,81.32,25-01-2023,emaar square mall
i413596,c707715,shoes,5,3000.85,22-02-2023,istinye park
i449965,c382990,books,3,45.45,21-02-2023,metropol avm
i285991,c894009,technology,5,5250.0,24-01-2023,forum istanbul
i130528,c107549,clothing,4,1200.32,06-02-2023,metrocity
i165722,c310743,cosmetics,4,162.64,05-01-2023,metrocity
i168667,c193677,clothing,3,900.24,20-01-2023,mall of istanbul
i124052,c261885,technology,2,2100.0,02-02-2023,metrocity
i100762,c183883,clothing,1,300.08,11-01-2023,zorlu center
i103941,c522391,clothing,5,1500.4,14-01-2023,metrocity
i623266,c336290,cosmetics,5,203.3,23-02-2023,kanyon
i142479,c170386,cosmetics,1,40.66,08-03-2023,mall of istanbul
i146016,c203641,technology,2,2100.0,02-02-2023,viaport outlet
i552831,c143469,cosmetics,2,81.32,20-02-2023,zorlu center
i695464,c288808,shoes,1,600.17,24-02-2023,kanyon
i160590,c996085,books,4,60.6,08-01-2023,emaar square mall
i226004,c574873,shoes,2,1200.34,29-01-2023,istinye park
i976697,c129386,food & beverage,4,20.92,18-01-2023,metrocity
i260899,c114116,clothing,5,1500.4,06-03-2023,istinye park
i293985,c201785,food & beverage,2,10.46,02-03-2023,metrocity
i196510,c137897,clothing,4,1200.32,03-03-2023,mall of istanbul
i323220,c150125,toys,5,179.2,03-01-2023,emaar square mall
i760581,c132071,clothing,5,1500.4,04-02-2023,istinye park
i734673,c198058,clothing,5,1500.4,26-01-2023,istinye park
i334244,c151633,food & beverage,4,20.92,25-02-2023,mall of istanbul
i185271,c962080,technology,4,4200.0,17-01-2023,zorlu center
i229518,c118043,food & beverage,2,10.46,23-02-2023,kanyon
i227878,c424402,food & beverage,5,26.15,15-02-2023,mall of istanbul
i176735,c154320,shoes,4,2400.68,19-01-2023,emaar square mall
i295535,c324300,technology,1,1050.0,28-02-2023,emaar square mall
i177024,c290906,technology,2,2100.0,17-02-2023,istinye park
i317525,c330239,clothing,1,300.08,21-01-2023,zorlu center
i885815,c244949,clothing,2,600.16,02-03-2023,forum istanbul
i548086,c291063,food & beverage,2,10.46,28-02-2023,metropol avm
i418405,c185607,shoes,1,600.17,29-01-2023,metrocity
i236234,c142048,food & beverage,2,10.46,08-01-2023,metrocity
i213037,c187387,toys,3,107.52,02-01-2023,kanyon
i261125,c236114,technology,4,4200.0,17-01-2023,metrocity
i532764,c147495,shoes,5,3000.85,26-01-2023,kanyon
i238516,c898771,shoes,4,2400.68,24-02-2023,istinye park
i557026,c111857,souvenir,3,35.19,08-01-2023,zorlu center
i659178,c338169,shoes,3,1800.51,28-02-2023,kanyon
