id,artist,asciiName,availability,borderColor,cardKingdomFoilId,cardKingdomId,colorIdentity,colorIndicator,colors,convertedManaCost,duelDeck,edhrecRank,faceConvertedManaCost,faceName,flavorName,flavorText,frameEffects,frameVersion,hand,hasAlternativeDeckLimit,hasContentWarning,hasFoil,hasNonFoil,isAlternative,isFullArt,isOnlineOnly,isOversized,isPromo,isReprint,isReserved,isStarter,isStorySpotlight,isTextless,isTimeshifted,keywords,layout,leadershipSkills,life,loyalty,manaCost,mcmId,mcmMetaId,mtgArenaId,mtgjsonV4Id,mtgoFoilId,mtgoId,multiverseId,name,number,originalReleaseDate,originalText,originalType,otherFaceIds,power,printings,promoTypes,purchaseUrls,rarity,scryfallId,scryfallIllustrationId,scryfallOracleId,setCode,side,subtypes,supertypes,tcgplayerProductId,text,toughness,type,types,uuid,variations,watermark
53339,Steve Prescott,,paper,borderless,215619.0,215317.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Assemble,normal,,,,,313528.0,235126.0,,1d58c12e-f63a-5c5c-8edc-f22544a8d0d4,,,439576.0,Hard Hat Area,187,,"Whenever you crank Hard Hat Area, roll two six-sided dice. Hard Hat Area assembles a number of Contraptions equal to the difference between those results. (To assemble a Contraption, put the top card of your Contraption deck face up onto one of your sproc",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/cb404e9fbce821ec', 'cardKingdomFoil': 'https://mtgjson.com/links/5db2a6eb26ab7186', 'cardmarket': 'https://mtgjson.com/links/19012480363b1932', 'tcgplayer': 'https://mtgjson.com/links/6bafd1ae557abb0c'}",mythic,30dc6c38-18e7-44b1-91d0-dfa1acdb4106,aae98d03-03e0-4ace-bbe3-ac813c627201,7802dd26-b9fe-4b5f-bcab-f46ca92f64c9,UST,,Contraption,,152366.0,"Whenever you crank Hard Hat Area, roll two six-sided dice. Hard Hat Area assembles a number of Contraptions equal to the difference between those results. (To assemble a Contraption, put the top card of your Contraption deck face up onto one of your sproc",,Artifact — Contraption,Artifact,860d6591-3593-5636-b00e-532627c0670b,,goblinexplosioneers
53340,Steve Prescott,,paper,borderless,215802.0,215579.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314027.0,235427.0,,71ee8a79-0b2a-5ab2-b126-a2f428b6aaa7,,,439577.0,Head Banger,188,,"Whenever you crank Head Banger, target creature must be blocked this turn if able.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/b32225e3344fdefa', 'cardKingdomFoil': 'https://mtgjson.com/links/3d301920c1fd4d1e', 'cardmarket': 'https://mtgjson.com/links/4a8dddcf857d2caf', 'tcgplayer': 'https://mtgjson.com/links/c203815ff950a830'}",common,32c3fc99-227b-402e-9b33-07bbec9a7699,2f4b26f5-e63e-42cb-8212-bd002ffd891c,f346a4d9-28fe-4fbb-85e1-567e787f84fc,UST,,Contraption,,153134.0,"Whenever you crank Head Banger, target creature must be blocked this turn if able.",,Artifact — Contraption,Artifact,1542d7a4-0064-5dba-8447-aa129654aa2f,,goblinexplosioneers
53341,Ralph Horsley,,paper,borderless,215803.0,215580.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Mill,normal,,,,,314028.0,235428.0,,7e080f35-e7cd-5b95-8cc8-753b95adde6d,,,439578.0,Hypnotic Swirly Disc,189,,"Whenever you crank Hypnotic Swirly Disc, target player puts the top X cards of his or her library into his or her graveyard, where X is the number of creatures you control.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/32a4badc316aeef3', 'cardKingdomFoil': 'https://mtgjson.com/links/0fd831e3a723f171', 'cardmarket': 'https://mtgjson.com/links/b7b7970e8b0247f4', 'tcgplayer': 'https://mtgjson.com/links/18c63256f1199c66'}",rare,13d193e9-8bcd-452e-a7d8-37b519b6c2b5,33f1cfcf-0c50-4ca8-af01-7b54806b3f6c,90dedce1-087c-44c5-b62c-cbf1ecf92cfa,UST,,Contraption,,153167.0,"Whenever you crank Hypnotic Swirly Disc, target player mills X cards, where X is the number of creatures you control.",,Artifact — Contraption,Artifact,8fcfec31-465d-58d0-89b6-4590a62ac3a1,,agentsofsneak
53342,Chuck Lukacs,,paper,borderless,215685.0,215409.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,313803.0,235271.0,,03c27ff7-49d8-5c92-9950-45f2602d0382,,,439579.0,Inflation Station,190,,"Whenever you crank Inflation Station, target creature gets +3/+3 until end of turn.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/252bcd4e037c4c8f', 'cardKingdomFoil': 'https://mtgjson.com/links/4d53c06e453be17a', 'cardmarket': 'https://mtgjson.com/links/f02d2c836d4afb82', 'tcgplayer': 'https://mtgjson.com/links/b2a310c506d9aec4'}",common,c60b15f8-95e8-43b2-a21e-26cb7e686745,503fa222-18f0-4214-8fe0-f63dfe95de44,6793afc6-33da-45cd-a607-45ef0f98a778,UST,,Contraption,,152923.0,"Whenever you crank Inflation Station, target creature gets +3/+3 until end of turn.",,Artifact — Contraption,Artifact,d63ddb6f-51e2-5255-b84a-9bc827f972ac,,crossbreedlabs
53343,Ralph Horsley,,paper,borderless,215804.0,215581.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314029.0,235429.0,,c24fddb2-36bf-529a-9087-e297a550288b,,,439580.0,Insufferable Syphon,191,,"Whenever you crank Insufferable Syphon, target player discards a card.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/cd4224c1fec16288', 'cardKingdomFoil': 'https://mtgjson.com/links/ddb601986fc8e214', 'cardmarket': 'https://mtgjson.com/links/8526ae7948b3afcc', 'tcgplayer': 'https://mtgjson.com/links/d4fe0762e48d8480'}",uncommon,0741c7b2-0e1e-42ed-aa97-5b3ba123d44f,57d18608-ec55-4a99-9c55-b0a2dd18509e,a60315c7-4445-47a0-9261-06f709dc3fe3,UST,,Contraption,,153141.0,"Whenever you crank Insufferable Syphon, target player discards a card.",,Artifact — Contraption,Artifact,6b2cab30-6c96-51cc-995d-a0b5fa77c08c,,agentsofsneak
53344,Franz Vohwinkel,,paper,borderless,215805.0,215582.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314030.0,235430.0,,551bf83f-e28e-5de2-94fe-c8a8fa91e085,,,439581.0,Jamming Device,192,,"Whenever you crank Jamming Device, creatures target player controls get -1/-1 until end of turn.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/a266d89b83dadabd', 'cardKingdomFoil': 'https://mtgjson.com/links/424c003f4d496c44', 'cardmarket': 'https://mtgjson.com/links/f50c77abc1b49a3e', 'tcgplayer': 'https://mtgjson.com/links/888c15dc9764771b'}",uncommon,fe920f24-720b-4b92-bac4-651b8faae90e,16605681-da3a-4fb7-a107-b4b950cd2e6a,2426a8f9-2864-47a0-8004-0adb9eb4c4d6,UST,,Contraption,,153154.0,"Whenever you crank Jamming Device, creatures target player controls get -1/-1 until end of turn.",,Artifact — Contraption,Artifact,e7402580-71aa-5b21-b809-f399e9bdd8dd,,leagueofdastardlydoom
53345,Steve Prescott,,paper,borderless,215816.0,215593.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314041.0,235441.0,,81b27b6d-998f-55b7-801a-de7735b77f2d,,,439594.0,Targeting Rocket,205,,"Whenever you crank Targeting Rocket, target creature blocks this turn if able.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/348f14b2d141bafd', 'cardKingdomFoil': 'https://mtgjson.com/links/52df8ccc98115d67', 'cardmarket': 'https://mtgjson.com/links/e8f20d7eb4634d0d', 'tcgplayer': 'https://mtgjson.com/links/7b26945d1f23b899'}",uncommon,52882b9b-fbf2-405e-9eee-ddb434874070,39a9c8ab-78a3-4c63-9b0c-1b4f0226c1db,4d98a9ba-dcdc-471d-99dd-d21ef751c1f5,UST,,Contraption,,153113.0,"Whenever you crank Targeting Rocket, target creature blocks this turn if able.",,Artifact — Contraption,Artifact,ca7fc729-c29b-5d8f-953c-170a7a8d9817,,goblinexplosioneers
53346,Steve Prescott,,paper,borderless,215817.0,215594.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314042.0,235442.0,,353b2179-8ff9-5b64-a2de-9e1a08cfc2e7,,,439595.0,Thud-for-Duds,206,,"Whenever you crank Thud-for-Duds, roll two six-sided dice. Thud-for-Duds deals damage to target creature equal to the difference between those results.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/01bdc8c3749a45de', 'cardKingdomFoil': 'https://mtgjson.com/links/ceae0306254a641c', 'cardmarket': 'https://mtgjson.com/links/eebb86e94d91d3b7', 'tcgplayer': 'https://mtgjson.com/links/6638576cc3f6e7dc'}",uncommon,c40dafec-1243-413c-84db-c07a8cf6d628,5b481738-29fb-4c58-874d-a6db4681cd50,47ae3ff3-9f10-4901-97c3-d1bb090382ab,UST,,Contraption,,153126.0,"Whenever you crank Thud-for-Duds, roll two six-sided dice. Thud-for-Duds deals damage to target creature equal to the difference between those results.",,Artifact — Contraption,Artifact,ca8f36b8-9208-5976-9145-0ba042c3f963,,goblinexplosioneers
53347,Ralph Horsley,,paper,borderless,215818.0,215595.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314043.0,235443.0,,aa153ce6-4b6c-5310-8435-23c24b7febd9,,,439596.0,Top-Secret Tunnel,207,,"Whenever you crank Top-Secret Tunnel, target creature can't be blocked this turn.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/c07440a4e60e46b2', 'cardKingdomFoil': 'https://mtgjson.com/links/146d493a6a6efa6a', 'cardmarket': 'https://mtgjson.com/links/b02f26ba2b844b0d', 'tcgplayer': 'https://mtgjson.com/links/f9f6fe0f9b735029'}",common,d2d5f6ce-1c39-453a-8edf-5461a9db8b8f,348c2007-100c-4a50-8853-95e7cb3e9d9c,ddafd669-3aab-4223-b04a-85ac1519988b,UST,,Contraption,,153124.0,"Whenever you crank Top-Secret Tunnel, target creature can't be blocked this turn.",,Artifact — Contraption,Artifact,863a254b-6422-5ae3-bc92-40c5ac8dc543,,agentsofsneak
53348,Jason Felix,,paper,borderless,215819.0,215596.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314044.0,235444.0,,94bc53da-2261-50bd-aec9-87a7d3841b9c,,,439597.0,Tread Mill,208,,"Whenever you crank Tread Mill, until end of turn, target creature gets +1/+2, gains vigilance, and becomes an artifact in addition to its other types.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/5675c643c04c378a', 'cardKingdomFoil': 'https://mtgjson.com/links/911d5f6e7d4f07d9', 'cardmarket': 'https://mtgjson.com/links/05119d0b7276bdcf', 'tcgplayer': 'https://mtgjson.com/links/a2574b920a0275d3'}",common,70d2f8f3-7bd0-4775-806b-1583da4814a5,b37a0242-d281-42b9-84be-d7db0ee608ab,bc77365f-bab0-4e20-9a3d-5ef067fc4c66,UST,,Contraption,,153143.0,"Whenever you crank Tread Mill, until end of turn, target creature gets +1/+2, gains vigilance, and becomes an artifact in addition to its other types.",,Artifact — Contraption,Artifact,182275a2-be91-5a7a-93d1-b80c7fcd8560,,orderofthewidget
53349,Steve Prescott,,paper,borderless,215820.0,215598.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314045.0,235445.0,,75d8bc61-380e-5687-a633-4e1002080078,,,439598.0,Turbo-Thwacking Auto-Hammer,209,,"Whenever you crank Turbo-Thwacking Auto-Hammer, target creature gains double strike until end of turn.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/188f669c014a8524', 'cardKingdomFoil': 'https://mtgjson.com/links/4dcdd95e607fcde3', 'cardmarket': 'https://mtgjson.com/links/2ee857ba484d1077', 'tcgplayer': 'https://mtgjson.com/links/8ba8b675d7bc9c83'}",uncommon,be96ad59-cec0-4b82-877d-7ffa2755cebf,b6665cd9-0009-4210-bcb6-b7fbbd406e70,0dcc0317-bab6-4600-a7bc-2c190394fbcc,UST,,Contraption,,153166.0,"Whenever you crank Turbo-Thwacking Auto-Hammer, target creature gains double strike until end of turn.",,Artifact — Contraption,Artifact,83e0fc96-aa7c-59a4-863c-62a685c4c973,,goblinexplosioneers
53350,Ralph Horsley,,paper,borderless,215821.0,215599.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,normal,,,,,314046.0,235446.0,,7177e975-d278-509e-9f83-2cec20afca64,,,439599.0,Twiddlestick Charger,210,,"Whenever you crank Twiddlestick Charger, tap or untap target creature.",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/6744a05834ba0fc2', 'cardKingdomFoil': 'https://mtgjson.com/links/5b6986a67cad43a7', 'cardmarket': 'https://mtgjson.com/links/82a6247f713e8187', 'tcgplayer': 'https://mtgjson.com/links/11c49fefb35ffe48'}",common,c9ce1145-ca48-4fee-a11d-df88c20bd852,8f1f1620-0ea6-4bba-b575-754000daca77,a65fb7e7-a338-4006-877e-2efdecc125a7,UST,,Contraption,,153171.0,"Whenever you crank Twiddlestick Charger, tap or untap target creature.",,Artifact — Contraption,Artifact,1c617718-b025-5d5e-8cbb-bbf652af6165,,agentsofsneak
53351,Jason Felix,,paper,borderless,215736.0,215512.0,,,,0.0,,,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Assemble,normal,,,,,314047.0,235447.0,,1a3b4d50-8721-56a6-a836-7b2581725cc8,,,439600.0,Widget Contraption,211,,"Whenever you crank Widget Contraption, it assembles a Contraption. (Put the top card of your Contraption deck face up onto one of your sprockets.)",Artifact — Contraption,,,UST,,"{'cardKingdom': 'https://mtgjson.com/links/6263010871df961e', 'cardKingdomFoil': 'https://mtgjson.com/links/0d75f4ab422e74e3', 'cardmarket': 'https://mtgjson.com/links/36b4090d4eaf0bd0', 'tcgplayer': 'https://mtgjson.com/links/6540aeae37e02abc'}",uncommon,11519144-1f4c-4f11-9a36-4456d45098a1,3e23e13e-be59-4e58-abd9-64b504369cb3,ae6fb3d8-0da3-4d4d-b7d6-131866e8ed0f,UST,,Contraption,,153125.0,"Whenever you crank Widget Contraption, it assembles a Contraption. (Put the top card of your Contraption deck face up onto one of your sprockets.)",,Artifact — Contraption,Artifact,198eb6ac-6e8e-56ad-92e4-58e7ae5992b8,,orderofthewidget
53352,John Avon,,"mtgo,paper",borderless,215608.0,215248.0,U,,,0.0,,,,,,,,2015,,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,,normal,,,,,301550.0,2923.0,,b51bf017-6166-561c-a405-56c81f1c85b4,68069.0,68068.0,439602.0,Island,213,,,Basic Land — Island,,,"10E,2ED,2XM,3ED,4BB,4ED,5ED,6ED,7ED,8ED,9ED,AKH,AKR,ALA,ANA,ANB,ARC,AVR,BBD,BFZ,BRB,BTD,C13,C14,C15,C16,C17,C18,C19,CED,CEI,CHK,CM2,CMA,CMD,CMR,CST,DD2,DDE,DDF,DDH,DDI,DDJ,DDM,DDN,DDO,DDQ,DDS,DDT,DDU,DOM,DPA,DTK,E01,ELD,FBB,FRF,G17,GK1,GK2,GN2,GNT,GRN,GS1",,"{'cardKingdom': 'https://mtgjson.com/links/3bec026075b459c8', 'cardKingdomFoil': 'https://mtgjson.com/links/7e100ef8a3465839', 'cardmarket': 'https://mtgjson.com/links/f412e722eaac51b5', 'tcgplayer': 'https://mtgjson.com/links/a5ee3e27a4cf66e4'}",common,105b2118-b22c-4ef5-bac7-836db4b8b9ee,d20960c4-700b-4fdd-bca5-b96ce9cb52c9,b2c6aa39-2d2a-459c-a555-fb48ba993373,UST,,Island,Basic,151825.0,({T}: Add {U}.),,Basic Land — Island,Land,f25771fd-0ee8-5499-95cb-aa8093c0c45c,,
56704,David Rapoza,,"arena,mtgo,paper",borderless,237479.0,236869.0,U,,U,3.0,,5895.0,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,"Kicker,Scry",normal,"{'brawl': True, 'commander': False, 'oathbreaker': True}",,4,{1}{U}{U},492944.0,315274.0,74695.0,bb957fcd-3eba-5cbc-b10a-9d3cf33d6139,,,495153.0,"Jace, Mirror Mage",281,,"Kicker {2}
When Jace, Mirror Mage enters the battlefield, if Jace was kicked, create a token that's a copy of Jace, Mirror Mage, except it's not legendary and its starting loyalty is 1.
+1: Scry 2.
0: Draw a card and reveal it. Remove a number of loyalty ",Legendary Planeswalker — Jace,,,"PZNR,ZNR",boosterfun,"{'cardKingdom': 'https://mtgjson.com/links/a2a63f6c5dbc2b4e', 'cardKingdomFoil': 'https://mtgjson.com/links/9779e09a603d4a74', 'cardmarket': 'https://mtgjson.com/links/0df7be35ef775b15', 'tcgplayer': 'https://mtgjson.com/links/c0c05d4c81f43c87'}",mythic,961bb827-f13a-417d-8284-5cd2aac3d034,11ff29e4-7e73-4540-b361-a25d4663e6bc,7ca99e2f-faf2-4301-a0ae-7cb880ba965b,ZNR,,Jace,Legendary,221450.0,"Kicker {2}
When Jace, Mirror Mage enters the battlefield, if Jace was kicked, create a token that's a copy of Jace, Mirror Mage except it's not legendary and its starting loyalty is 1.
[+1]: Scry 2.
[0]: Draw a card and reveal it. Remove a number of loyal",,Legendary Planeswalker — Jace,Planeswalker,1e6cfbf9-83b7-5999-a544-d2b78b9f1a30,19914d4f-3f02-5050-a11e-c1c72acda20d,
56705,David Rapoza,,"arena,mtgo,paper",borderless,237480.0,236871.0,"R,W",,"R,W",4.0,,6007.0,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,normal,"{'brawl': True, 'commander': False, 'oathbreaker': True}",,4,{2}{R}{W},492954.0,315279.0,74696.0,66778423-ba9b-5e12-be6b-a99eaab43583,,,495154.0,"Nahiri, Heir of the Ancients",282,,"+1: Create a 1/1 white Kor Warrior creature token. You may attach an Equipment you control to it.
−2: Look at the top six cards of your library. You may reveal a Warrior or Equipment card from among them and put it into your hand. Put the rest on the bott",Legendary Planeswalker — Nahiri,,,"PZNR,ZNR",boosterfun,"{'cardKingdom': 'https://mtgjson.com/links/ead95fc423141bba', 'cardKingdomFoil': 'https://mtgjson.com/links/403b32556a37e707', 'cardmarket': 'https://mtgjson.com/links/3bba1cc8c28c97ae', 'tcgplayer': 'https://mtgjson.com/links/c9aca4159121d2cb'}",mythic,6d90ad3d-8d88-470b-897e-2f64376f7f43,64548c59-40c5-4d46-a901-9b4fe075bbef,39bbc4cf-53fe-47dd-8ba3-1a59b1fa7dd1,ZNR,,Nahiri,Legendary,221451.0,"[+1]: Create a 1/1 white Kor Warrior creature token. You may attach an Equipment you control to it.
[−2]: Look at the top six cards of your library. You may reveal a Warrior or Equipment card from among them and put it into your hand. Put the rest on the ",,Legendary Planeswalker — Nahiri,Planeswalker,57c09509-89f1-5318-9a1c-9c61e198dc29,42158c39-091a-5392-9379-823e17cf011c,
56706,David Rapoza,,"arena,mtgo,paper",borderless,237481.0,236922.0,"B,G",,"B,G",4.0,,5021.0,,,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Landfall,normal,"{'brawl': True, 'commander': False, 'oathbreaker': True}",,4,{2}{B}{G},494649.0,315999.0,74697.0,56fff45b-13a1-58e3-96d7-021e92efecbb,,,495155.0,Nissa of Shadowed Boughs,283,,"Landfall — Whenever a land enters the battlefield under your control, put a loyalty counter on Nissa of Shadowed Boughs.
+1: Untap target land you control. You may have it become a 3/3 Elemental creature with haste and menace until end of turn. It's still",Legendary Planeswalker — Nissa,,,"PZNR,ZNR",boosterfun,"{'cardKingdom': 'https://mtgjson.com/links/bcf82e4b8a9af638', 'cardKingdomFoil': 'https://mtgjson.com/links/bdbe5c0c443da0cd', 'cardmarket': 'https://mtgjson.com/links/fd52ec94d2276492', 'tcgplayer': 'https://mtgjson.com/links/c4f8f3cddf73cd43'}",mythic,dabac59d-8319-417e-9cd5-e4ee59b2e5f2,3e64ba70-1ac4-40ed-9115-9056876d1eeb,15e3e226-0dd1-4c9b-a7ec-af67509cbfc5,ZNR,,Nissa,Legendary,221781.0,"Landfall — Whenever a land enters the battlefield under your control, put a loyalty counter on Nissa of Shadowed Boughs.
[+1]: Untap target land you control. You may have it become a 3/3 Elemental creature with haste and menace until end of turn. It's sti",,Legendary Planeswalker — Nissa,Planeswalker,e4e1b07e-02b1-5171-b2b0-e0887cfc4f9e,143d09da-3fe5-588d-a004-1e1a6dd69ba1,
56707,Grady Frederick,,"arena,mtgo,paper",borderless,237482.0,236923.0,"G,W",,,0.0,,2521.0,,Branchloft Pathway,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,modal_dfc,,,,,494719.0,316054.0,74683.0,5466147f-4ac0-5b53-bf7c-45ef8378e7db,,,,Branchloft Pathway // Boulderloft Pathway,284,,,,0c44b423-d106-5fa9-9f4d-d69ad70ceef7,,"PZNR,SLU,ZNR",boosterfun,"{'cardKingdom': 'https://mtgjson.com/links/ccdf4337cadebc0e', 'cardKingdomFoil': 'https://mtgjson.com/links/c26ff539fec33fd9', 'cardmarket': 'https://mtgjson.com/links/8e437bb80f4b1f0f', 'tcgplayer': 'https://mtgjson.com/links/32fd0ffe41355037'}",rare,738ebafa-04be-4ba9-ae65-5f85e00c645a,2df1cdb3-a467-40cc-bbed-918df773e625,7c304547-a4b1-46c9-baed-16d2bfbe16eb,ZNR,a,,,221872.0,{T}: Add {G}.,,Land,Land,18691760-a467-52fe-ba32-ab6051585479,6072997d-fb42-5bc9-b7ee-b82f00165c4d,
56709,Donato Giancola,,"arena,mtgo,paper",borderless,237483.0,236924.0,"B,W",,,0.0,,2357.0,,Brightclimb Pathway,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,modal_dfc,,,,,494804.0,316074.0,74685.0,f3393660-8102-5b01-aa82-254f2165e090,,,,Brightclimb Pathway // Grimclimb Pathway,285,,,,7236f50c-3d65-5b7e-9aee-62e521bc6959,,"PZNR,SLU,ZNR",boosterfun,"{'cardKingdom': 'https://mtgjson.com/links/54a267450e5d6441', 'cardKingdomFoil': 'https://mtgjson.com/links/61be87b81ac46bd5', 'cardmarket': 'https://mtgjson.com/links/c25111b14faa3715', 'tcgplayer': 'https://mtgjson.com/links/5937e3abbc181a3c'}",rare,eb55e544-ab9d-403d-93ee-19e792a256c5,bd5daebc-2e09-4dc1-a754-4f138daa12ea,1c633e02-95ef-445e-b4e0-fbfbc5ed9cc9,ZNR,a,,,221820.0,{T}: Add {W}.,,Land,Land,7e47679e-24a0-57dc-970f-b29efb7d55ec,14a82225-1e50-5ba9-b4fe-c1b23d9b869c,
56711,Johannes Voss,,"arena,mtgo,paper",borderless,237484.0,236925.0,"B,U",,,0.0,,2090.0,,Clearwater Pathway,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,modal_dfc,,,,,494794.0,316064.0,74687.0,454f2f1c-8de5-5195-97fa-1f62ed8a09d9,,,,Clearwater Pathway // Murkwater Pathway,286,,,,f31fdd39-6824-5bf5-b6a1-f8333aeae539,,"PZNR,SLU,ZNR",boosterfun,"{'cardKingdom': 'https://mtgjson.com/links/8fc08e7921c9d56e', 'cardKingdomFoil': 'https://mtgjson.com/links/201fc90270218a47', 'cardmarket': 'https://mtgjson.com/links/1b097f03300d8895', 'tcgplayer': 'https://mtgjson.com/links/256b7f7b3cb4aaa8'}",rare,b0fe4b53-18f6-42eb-b03f-cab3e5a7fba6,c54930b9-1736-4097-8f28-96ef2de31a0f,144119bc-7fd1-45c5-9e29-f742e7c255ac,ZNR,a,,,221832.0,{T}: Add {U}.,,Land,Land,a7f50521-110a-5572-ba96-5fe748b56d87,4aecc7ae-e72d-53f4-b7d6-b07099cb28f6,
56713,Sam Burley,,"arena,mtgo,paper",borderless,237485.0,236926.0,"G,R",,,0.0,,2684.0,,Cragcrown Pathway,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,modal_dfc,,,,,494799.0,316069.0,74689.0,68af8622-7f9a-5e66-b1a7-be405aae06d9,,,,Cragcrown Pathway // Timbercrown Pathway,287,,,,3f4e0b67-3ab9-591b-9675-6fdd2f34d033,,"PZNR,SLU,ZNR",boosterfun,"{'cardKingdom': 'https://mtgjson.com/links/65979079c8ce6c47', 'cardKingdomFoil': 'https://mtgjson.com/links/8c90918549446552', 'cardmarket': 'https://mtgjson.com/links/fc03417193996ffe', 'tcgplayer': 'https://mtgjson.com/links/dbeab7b42c9bc224'}",rare,050602c0-b5b7-4076-af33-0f7a58d0b260,d0a04c3e-038d-4b48-8aa1-a210617a69a3,727ca426-f4cc-4218-8ae5-8c427af2e816,ZNR,a,,,221847.0,{T}: Add {R}.,,Land,Land,b6e0a606-671c-55d5-b312-132a3d86098e,85d7e791-1aa2-50d9-ad8b-d9bed3f500aa,
56715,Noah Bradley,,"arena,mtgo,paper",borderless,237493.0,237024.0,"R,W",,,0.0,,2314.0,,Needleverge Pathway,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,modal_dfc,,,,,495254.0,316079.0,74691.0,c894d3e2-c034-564b-b4a6-a4b81a6b0b96,,,,Needleverge Pathway // Pillarverge Pathway,288,,,,2b18cf5f-bdc1-575c-8c1e-fe95d24b15e3,,"PZNR,SLU,ZNR",boosterfun,"{'cardKingdom': 'https://mtgjson.com/links/563cabe94fcc5d98', 'cardKingdomFoil': 'https://mtgjson.com/links/579ad2768d0d19a1', 'cardmarket': 'https://mtgjson.com/links/980fc7cae4ac842f', 'tcgplayer': 'https://mtgjson.com/links/9306e4313c1f5928'}",rare,ae420b3f-2f5b-4a4a-8d3a-8e6a3288c35a,71c2050e-d78f-4eff-8a3f-5765ceaf4949,a9b8d020-4d72-4934-8942-df29ef19fc1d,ZNR,a,,,221873.0,{T}: Add {R}.,,Land,Land,c4f04cbb-7139-5e80-9d6b-3e29ac3cde84,"94b0d788-b3e1-5d16-9417-6eb676a10368,4cd78a0c-794d-5014-93cf-b032d5a8aba4",
56719,Johan Grenier,,"arena,mtgo,paper",borderless,237486.0,236927.0,"R,U",,,0.0,,2302.0,,Riverglide Pathway,,,,2015,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,modal_dfc,,,,,494809.0,316084.0,74693.0,67a0af13-d974-5af1-9f0b-2e82a50b8012,,,,Riverglide Pathway // Lavaglide Pathway,289,,,,e3a27a1c-52cb-5e6c-9dad-464d23d7c307,,"PZNR,SLU,ZNR",boosterfun,"{'cardKingdom': 'https://mtgjson.com/links/d5c416bfa7119283', 'cardKingdomFoil': 'https://mtgjson.com/links/9392ae87e283c911', 'cardmarket': 'https://mtgjson.com/links/a5f2fa830415c248', 'tcgplayer': 'https://mtgjson.com/links/06b92b8636e6b08a'}",rare,78792607-0872-4de4-a9d8-92f1d58f4a71,00dd0d8e-e861-4135-94d5-0ae1e761223f,4924b3a4-a218-4783-8a4d-82361fdecc78,ZNR,a,,,221821.0,{T}: Add {U}.,,Land,Land,3d3b5b44-e3ec-5ca4-a24a-3468369483e8,b444c54f-a0fe-5c23-b89a-5ff49adab445,
