cds,rtype,sname,dname,cname,enroll12,NumTstTakr,AvgScrRead,AvgScrMath,AvgScrWrite,NumGE1500,CDSCode,NCESDist,NCESSchool,StatusType,County,District,School,Street,StreetAbr,City,Zip,State,MailStreet,MailStrAbr,MailCity,MailZip,MailState,Phone,Ext,Website,OpenDate,ClosedDate,Charter,CharterNum,FundingType,DOC,DOCType,SOC,SOCType,EdOpsCode,EdOpsName,EILCode,EILName,GSoffered,GSserved,Virtual,Magnet,Latitude,Longitude,AdmFName1,AdmLName1,AdmEmail1,AdmFName2,AdmLName2,AdmEmail2,AdmFName3,AdmLName3,AdmEmail3,LastUpdate
19642611930288,S,Arcadia High,Arcadia Unified,Los Angeles,887,597,578.0,635.0,592.0,509.0,19642611930288,602970.0,223.0,Active,Los Angeles,Arcadia Unified,Arcadia High,180 Campus Drive,180 Campus Dr.,Arcadia,91007-6958,CA,234 Campus Drive,234 Campus Dr.,Arcadia,91007,CA,(626) 821-1711,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,34.130636,-118.03865,Brent,Forsee,bforsee@ausd.net,,,,,,,2015-06-18
10621660114553,S,University High,Fresno Unified,Fresno,110,113,604.0,587.0,593.0,102.0,10621660114553,614550.0,11911.0,Active,Fresno,Fresno Unified,University High,2611 East Matoian M/S UH134,2611 East Matoian M/S UH134,Fresno,93740,CA,2611 East Matoian M/S UH134,2611 East Matoian M/S UH134,Fresno,93740,CA,(559) 278-8263,,www.uhsfresno.com,2007-08-22,,1.0,0890,Directly funded,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,36.80971,-119.74805,James,Bushman,jbushman@csufresno.edu,,,,,,,2015-06-18
38684783833407,S,Lowell High,San Francisco Unified,San Francisco,709,645,595.0,636.0,594.0,561.0,38684783833407,634410.0,5643.0,Active,San Francisco,San Francisco Unified,Lowell High,1101 Eucalyptus Drive,1101 Eucalyptus Dr.,San Francisco,94132-1401,CA,1101 Eucalyptus Drive,1101 Eucalyptus Dr.,San Francisco,94132-1401,CA,(415) 759-2730,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,37.731044,-122.48355,Andrew,Ishibashi,ishibashia@sfusd.edu,,,,,,,2015-06-18
19651361996321,S,Academy of the Canyons,William S. Hart Union High,Los Angeles,95,82,610.0,591.0,596.0,67.0,19651361996321,642510.0,8517.0,Active,Los Angeles,William S. Hart Union High,Academy of the Canyons,26455 Rockwell Canyon Road,26455 Rockwell Canyon Rd.,Santa Clarita,91355-1803,CA,26455 Rockwell Canyon Road,26455 Rockwell Canyon Rd.,Santa Clarita,91355-1803,CA,(661) 362-3056,,www.academyofthecanyons.com,2000-08-24,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,34.407188,-118.56758,Pete,Getz,pgetz@hartdistrict.org,,,,,,,2016-08-22
7616300000000,D,,Acalanes Union High,Contra Costa,1251,961,594.0,601.0,598.0,816.0,7616300000000,601650.0,,Active,Contra Costa,Acalanes Union High,,1212 Pleasant Hill Road,1212 Pleasant Hill Rd.,Lafayette,94549-2623,CA,1212 Pleasant Hill Road,1212 Pleasant Hill Rd.,Lafayette,94549-2623,CA,(925) 280-3900,,www.acalanes.k12.ca.us,,,,,,56,High School District,,,,,,,,,,,37.905816,-122.0998,John,Nickerson,jnickerson@acalanes.k12.ca.us,,,,,,,2015-06-23
1611760000000,D,,Fremont Unified,Alameda,2511,1537,586.0,626.0,599.0,1215.0,1611760000000,614400.0,,Active,Alameda,Fremont Unified,,4210 Technology Drive,4210 Technology Dr.,Fremont,94538-6337,CA,PO Box 5008,PO Box 5008,Fremont,94537-5008,CA,(510) 657-2350,,www.fremont.k12.ca.us,,,,,,54,Unified School District,,,,,,,,,,,37.5078,-121.95443,James,Morris,jmorris@fremont.k12.ca.us,,,,,,,2015-09-29
19642611995299,S,Rancho Learning Center (Alternative),Arcadia Unified,Los Angeles,38,32,605.0,641.0,601.0,30.0,19642611995299,602970.0,9302.0,Active,Los Angeles,Arcadia Unified,Rancho Learning Center (Alternative),150 South Third Avenue,150 South Third Ave.,Arcadia,91006-3703,CA,234 Campus Drive,234 Campus Dr.,Arcadia,91007,CA,(626) 821-6629,,,1980-07-01,,0.0,,,54,Unified School District,63.0,Alternative Schools of Choice,ALTSOC,Alternative School of Choice,ELEMHIGH,Elementary-High Combination,1-12,1-12,N,0.0,34.138031,-118.02352,Laurie,McQuaid,lmcquaid@ausd.net,,,,,,,2016-10-06
43696090000000,D,,Mountain View-Los Altos Union High,Santa Clara,886,582,601.0,625.0,603.0,488.0,43696090000000,626310.0,,Active,Santa Clara,Mountain View-Los Altos Union High,,1299 Bryant Avenue,1299 Bryant Ave.,Mountain View,94040-4527,CA,1299 Bryant Avenue,1299 Bryant Ave.,Mountain View,94040-4527,CA,(650) 940-4650,,www.mvla.net,,,,,,56,High School District,,,,,,,,,,,37.361327,-122.06684,Jeff,Harding,jeff.harding@mvla.net,,,,,,,2015-08-11
43696664333522,S,Leland High,San Jose Unified,Santa Clara,417,339,600.0,641.0,603.0,293.0,43696664333522,634590.0,5725.0,Active,Santa Clara,San Jose Unified,Leland High,6677 Camden Avenue,6677 Camden Ave.,San Jose,95120-2142,CA,6677 Camden Avenue,6677 Camden Ave.,San Jose,95120-2142,CA,(408) 535-6290,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,37.220338,-121.84737,Brad,Craycroft,bcraycroft@sjusd.org,,,,,,,2016-08-16
30736500000000,D,,Irvine Unified,Orange,2343,1374,592.0,639.0,603.0,1176.0,30736500000000,684500.0,,Active,Orange,Irvine Unified,,5050 Barranca Parkway,5050 Barranca Pkwy.,Irvine,92604-4652,CA,5050 Barranca Parkway,5050 Barranca Pkwy.,Irvine,92604-4652,CA,(949) 936-5000,,www.iusd.org,,,,,,54,Unified School District,,,,,,,,,,,33.676395,-117.79625,Terry,Walker,terrywalker@iusd.org,,,,,,,2015-06-23
19646591934611,S,La Canada High,La Canada Unified,Los Angeles,358,261,604.0,627.0,605.0,228.0,19646591934611,620130.0,2408.0,Active,Los Angeles,La Canada Unified,La Canada High,4463 Oak Grove Drive,4463 Oak Grove Dr.,La Canada,91011-3738,CA,4463 Oak Grove Drive,4463 Oak Grove Dr.,La Canada,91011-3738,CA,(818) 952-4205,,www.lcusd.net/lchs/site/default.asp,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,7-12,7-12,P,0.0,34.18809,-118.179,Ian,McFeat,imcfeat@lcusd.net,Jarrett,Gold,jgold@lcusd.net,,,,2015-10-14
19646590000000,D,,La Canada Unified,Los Angeles,362,261,604.0,627.0,605.0,228.0,19646590000000,620130.0,,Active,Los Angeles,La Canada Unified,,4490 Cornishon Avenue,4490 Cornishon Ave.,La Canada,91011-3243,CA,4490 Cornishon Avenue,4490 Cornishon Ave.,La Canada,91011-3243,CA,(818) 952-8304,,www.lcusd.net,,,,,,54,Unified School District,,,,,,,,,,,34.205641,-118.20363,Wendy,Sinnette,wsinnette@lcusd.net,,,,,,,2015-06-23
1611760134270,S,Irvington High,Fremont Unified,Alameda,500,364,590.0,634.0,606.0,309.0,1611760134270,614400.0,1671.0,Active,Alameda,Fremont Unified,Irvington High,41800 Blacow Road,41800 Blacow Rd.,Fremont,94538-3353,CA,41800 Blacow Road,41800 Blacow Rd.,Fremont,94538-3353,CA,(510) 656-5711,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,1.0,37.522654,-121.96902,Sarah,Smoot,ssmoot@fremont.k12.ca.us,,,,,,,2015-06-18
19648651995588,S,Palos Verdes Peninsula High,Palos Verdes Peninsula Unified,Los Angeles,650,485,594.0,635.0,607.0,411.0,19648651995588,629700.0,10246.0,Active,Los Angeles,Palos Verdes Peninsula Unified,Palos Verdes Peninsula High,27118 Silver Spur Road,27118 Silver Spur Rd.,Rolling Hills Estates,90274-2300,CA,27118 Silver Spur Road,27118 Silver Spur Rd.,Rolling Hills Estates,90274-2300,CA,(310) 377-4888,200.0,www.pvphs.com,1991-09-05,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,33.780654,-118.37375,Mitzi,Cress,cress@pvpusd.net,,,,,,,2016-09-30
37683460106328,S,Canyon Crest Academy,San Dieguito Union High,San Diego,437,328,611.0,626.0,611.0,299.0,37683460106328,634380.0,11396.0,Active,San Diego,San Dieguito Union High,Canyon Crest Academy,5951 Village Center Loop Road,5951 Village Center Loop Rd.,San Diego,92130-2499,CA,710 Encinitas Boulevard,710 Encinitas Blvd.,Encinitas,92024,CA,(858) 350-0253,,www.sduhsd.net,2004-08-30,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,32.96024,-117.18835,Brett,Killeen,brett.killeen@sduhsd.net,,,,,,,2016-08-01
19649640000000,D,,San Marino Unified,Los Angeles,268,212,601.0,657.0,613.0,193.0,19649640000000,634860.0,,Active,Los Angeles,San Marino Unified,,1665 West Drive,1665 West Dr.,San Marino,91108-2594,CA,1665 West Drive,1665 West Dr.,San Marino,91108-2594,CA,(626) 299-7000,,www.smusd.us,,,,,,54,Unified School District,,,,,,,,,,,34.11837,-118.11199,Alex,Cherniss,superintendent@smusd.us,,,,,,,2015-06-23
19649641937754,S,San Marino High,San Marino Unified,Los Angeles,265,212,601.0,657.0,613.0,193.0,19649641937754,634860.0,5886.0,Active,Los Angeles,San Marino Unified,San Marino High,2701 Huntington Drive,2701 Huntington Dr.,San Marino,91108-2295,CA,2701 Huntington Drive,2701 Huntington Dr.,San Marino,91108-2295,CA,(626) 299-7020,,www.sanmarinohs.org,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,34.125111,-118.09795,Mary,Johnson,mjohnson@smusd.us,Doug,Berry,dberry@smusd.us,Eric,Bergmann,ebergmann@smusd.us,2015-12-17
7618040113118,S,Dougherty Valley High,San Ramon Valley Unified,Contra Costa,608,528,604.0,651.0,613.0,457.0,7618040113118,635130.0,11990.0,Active,Contra Costa,San Ramon Valley Unified,Dougherty Valley High,10550 Albion Road,10550 Albion Rd.,San Ramon,94582-2901,CA,10550 Albion Road,10550 Albion Rd.,San Ramon,94582-2901,CA,(925) 479-6400,,www.srvusd.net,2007-08-27,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,37.767646,-121.90229,Danny,Hillman,dhillman@srvusd.net,,,,,,,2015-06-18
7616300731125,S,Campolindo High,Acalanes Union High,Contra Costa,301,260,603.0,617.0,616.0,237.0,7616300731125,601650.0,33.0,Active,Contra Costa,Acalanes Union High,Campolindo High,300 Moraga Road,300 Moraga Rd.,Moraga,94556-2402,CA,300 Moraga Road,300 Moraga Rd.,Moraga,94556-2402,CA,(925) 280-3950,,,1962-07-01,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,37.863519,-122.12464,John,Walker,jwalker@acalanes.k12.ca.us,,,,,,,2015-06-18
43695340000000,D,,Los Gatos-Saratoga Joint Union High,Santa Clara,851,698,615.0,638.0,617.0,630.0,43695340000000,622800.0,,Active,Santa Clara,Los Gatos-Saratoga Joint Union High,,17421 Farley Road West,17421 Farley Road West,Los Gatos,95030-3308,CA,17421 Farley Road West,17421 Farley Road West,Los Gatos,95030-3308,CA,(408) 354-5980,,www.lgsuhsd.org,,,,,,56,High School District,,,,,,,,,,,37.239412,-121.9749,Bob,Mistele,bmistele@lgsuhsd.org,,,,,,,2015-02-12
30665143037496,S,Troy High,Fullerton Joint Union High,Orange,660,541,611.0,653.0,617.0,470.0,30665143037496,614760.0,1816.0,Active,Orange,Fullerton Joint Union High,Troy High,2200 East Dorothy Lane,2200 East Dorothy Ln.,Fullerton,92831-3036,CA,2200 East Dorothy Lane,2200 East Dorothy Ln.,Fullerton,92831-3036,CA,(714) 626-4401,,,1980-07-01,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,1.0,33.881409,-117.89004,Will,Mynster,wmynster@fjuhsd.org,,,,,,,2015-10-26
37683463730033,S,Torrey Pines High,San Dieguito Union High,San Diego,719,492,612.0,639.0,617.0,432.0,37683463730033,634380.0,5579.0,Active,San Diego,San Dieguito Union High,Torrey Pines High,3710 Del Mar Heights Road,3710 Del Mar Heights Rd.,San Diego,92130-1316,CA,710 Encinitas Boulevard,710 Encinitas Blvd.,Encinitas,92024,CA,(858) 755-0125,,www.sduhsd.net/tp,1980-07-01,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,32.956384,-117.22497,Robert,Coppo,robert.coppo@sduhsd.net,,,,,,,2016-08-01
43694684331799,S,Cupertino High,Fremont Union High,Santa Clara,508,362,598.0,660.0,619.0,315.0,43694684331799,614430.0,1695.0,Active,Santa Clara,Fremont Union High,Cupertino High,10100 Finch Avenue,10100 Finch Ave.,Cupertino,95014-3411,CA,10100 Finch Avenue,10100 Finch Ave.,Cupertino,95014-3411,CA,(408) 366-7300,,,1980-07-01,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,37.319663,-122.01041,Kami,Tomberlain,kami_tomberlain@fuhsd.org,,,,,,,2015-06-18
1612750000000,D,,Piedmont City Unified,Alameda,229,150,615.0,622.0,619.0,135.0,1612750000000,630330.0,,Active,Alameda,Piedmont City Unified,,760 Magnolia Avenue,760 Magnolia Ave.,Piedmont,94611-4047,CA,760 Magnolia Avenue,760 Magnolia Ave.,Piedmont,94611-4047,CA,(510) 594-2600,,www.piedmont.k12.ca.us,,,,,,54,Unified School District,,,,,,,,,,,37.823082,-122.23371,Randall,Booker,rbooker@piedmont.k12.ca.us,,,,,,,2016-01-21
43694680000000,D,,Fremont Union High,Santa Clara,2704,1915,606.0,657.0,621.0,1659.0,43694680000000,614430.0,,Active,Santa Clara,Fremont Union High,,589 West Fremont Avenue,589 West Fremont Ave.,Sunnyvale,94087-2556,CA,PO Box F,PO Box F,Sunnyvale,94087-2556,CA,(408) 522-2200,,www.fuhsd.org,,,,,,56,High School District,,,,,,,,,,,37.352285,-122.03532,Polly,Bove,polly_bove@fuhsd.org,,,,,,,2015-06-23
30736503030657,S,Northwood High,Irvine Unified,Orange,537,358,604.0,656.0,621.0,329.0,30736503030657,684500.0,8251.0,Active,Orange,Irvine Unified,Northwood High,4515 Portola Parkway,4515 Portola Pkwy.,Irvine,92620-2200,CA,4515 Portola Parkway,4515 Portola Pkwy.,Irvine,92620-2200,CA,(949) 936-7200,,www.iusd.org/nhs,1999-09-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,33.729281,-117.75127,Leslie,Roach,leslieroach@iusd.org,,,,,,,2015-06-18
43696094334116,S,Los Altos High,Mountain View-Los Altos Union High,Santa Clara,397,246,611.0,636.0,622.0,217.0,43696094334116,626310.0,3929.0,Active,Santa Clara,Mountain View-Los Altos Union High,Los Altos High,201 Almond Avenue,201 Almond Ave.,Los Altos,94022-2206,CA,201 Almond Avenue,201 Almond Ave.,Los Altos,94022-2206,CA,(650) 968-6571,,,1980-07-01,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,37.384992,-122.10918,Wynne,Satterwhite,wynne.satterwhite@mvla.net,,,,,,,2015-06-18
30736503035102,S,University High,Irvine Unified,Orange,648,392,617.0,666.0,624.0,355.0,30736503035102,684500.0,7067.0,Active,Orange,Irvine Unified,University High,4771 Campus Drive,4771 Campus Dr.,Irvine,92612-3298,CA,4771 Campus Drive,4771 Campus Dr.,Irvine,92612-3298,CA,(949) 936-7600,,www.iusd.org/uhs,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,33.65065,-117.82212,Kevin,Astor,kevinastor@iusd.org,,,,,,,2015-08-07
43696414335782,S,Palo Alto High,Palo Alto Unified,Santa Clara,476,370,627.0,657.0,624.0,330.0,43696414335782,629610.0,4596.0,Active,Santa Clara,Palo Alto Unified,Palo Alto High,50 Embarcadero Road,50 Embarcadero Rd.,Palo Alto,94301-2321,CA,50 Embarcadero Road,50 Embarcadero Rd.,Palo Alto,94301-2321,CA,(650) 329-3701,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,37.437857,-122.15779,Kim,Diorio,kdiorio@pausd.org,,,,,,,2015-06-18
1612750136515,S,Piedmont High,Piedmont City Unified,Alameda,198,140,621.0,629.0,625.0,129.0,1612750136515,630330.0,4731.0,Active,Alameda,Piedmont City Unified,Piedmont High,800 Magnolia Avenue,800 Magnolia Ave.,Piedmont,94611-4029,CA,800 Magnolia Avenue,800 Magnolia Ave.,Piedmont,94611-4029,CA,(510) 594-2626,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,37.823674,-122.2329,Brent,Daniels,bdaniels@piedmont.k12.ca.us,Eric,Mapes,empaes@piedmont.k12.ca.us,Irma,Munoz,gmunoz@piedmont.k12.ca.us,2016-01-21
44104470000000,D,,Santa Cruz County Office of Education,Santa Cruz,392,66,638.0,638.0,630.0,62.0,44104470000000,691036.0,,Active,Santa Cruz,Santa Cruz County Office of Education,,400 Encinal Street,400 Encinal St.,Santa Cruz,95060-2115,CA,400 Encinal Street,400 Encinal St.,Santa Cruz,95060-2115,CA,(831) 466-5600,,www.santacruz.k12.ca.us,,,,,,0,County Office of Education (COE),,,,,,,,,,,36.987618,-122.03906,Michael,Watkins,mwatkins@santacruz.k12.ca.us,,,,,,,2015-06-23
44104474430252,S,Pacific Collegiate Charter,Santa Cruz County Office of Education,Santa Cruz,71,66,638.0,638.0,630.0,62.0,44104474430252,691036.0,8363.0,Active,Santa Cruz,Santa Cruz County Office of Education,Pacific Collegiate Charter,255 Swift Street,255 Swift St.,Santa Cruz,95060-6225,CA,PO Box 1701,PO Box 1701,Santa Cruz,95061,CA,(831) 479-7785,,www.pacificcollegiate.com,1999-09-13,,1.0,0210,Locally funded,0,County Office of Education (COE),66.0,High Schools (Public),TRAD,Traditional,HS,High School,7-12,7-12,N,0.0,36.953375,-122.04805,Simon,Fletcher,simon.fletcher@pcsed.org,,,,,,,2015-06-18
7616300734244,S,Miramonte High,Acalanes Union High,Contra Costa,253,218,628.0,633.0,633.0,203.0,7616300734244,601650.0,36.0,Active,Contra Costa,Acalanes Union High,Miramonte High,750 Moraga Way,750 Moraga Way,Orinda,94563-4330,CA,750 Moraga Way,750 Moraga Way,Orinda,94563-4330,CA,(925) 280-3930,,,1955-07-01,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,37.842329,-122.14438,Julie,Parks,jparks@acalanes.k12.ca.us,,,,,,,2015-06-18
43696410000000,D,,Palo Alto Unified,Santa Clara,936,700,634.0,671.0,634.0,640.0,43696410000000,629610.0,,Active,Santa Clara,Palo Alto Unified,,25 Churchill Avenue,25 Churchill Ave.,Palo Alto,94306-1005,CA,25 Churchill Avenue,25 Churchill Ave.,Palo Alto,94306-1005,CA,(650) 329-3700,,www.pausd.org,,,,,,54,Unified School District,,,,,,,,,,,37.433618,-122.15364,Max,McGee,mmcgee@pausd.org,,,,,,,2015-06-23
30664313030616,S,Oxford Academy,Anaheim Union High,Orange,176,167,627.0,669.0,634.0,164.0,30664313030616,602630.0,7580.0,Active,Orange,Anaheim Union High,Oxford Academy,5172 Orange Avenue,5172 Orange Ave.,Cypress,90630-2921,CA,5172 Orange Avenue,5172 Orange Ave.,Cypress,90630-2921,CA,(714) 220-3055,,www.auhsd.us/oxford,1998-09-10,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,7-12,7-12,P,0.0,33.823813,-118.04229,Ron,Hoshi,hoshi_r@auhsd.us,Ron,Hoshi,hoshi_r@auhsd.us,,,,2015-06-18
43696414332904,S,Henry M. Gunn High,Palo Alto Unified,Santa Clara,447,330,642.0,686.0,646.0,310.0,43696414332904,629610.0,4587.0,Active,Santa Clara,Palo Alto Unified,Henry M. Gunn High,780 Arastradero Road,780 Arastradero Rd.,Palo Alto,94306-3827,CA,780 Arastradero Road,780 Arastradero Rd.,Palo Alto,94306-3827,CA,(650) 354-8200,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,37.399966,-122.13179,Denise,Herrmann,dherrmann@pausd.org,,,,,,,2015-06-18
43695344337762,S,Saratoga High,Los Gatos-Saratoga Joint Union High,Santa Clara,362,319,639.0,674.0,650.0,302.0,43695344337762,622800.0,3487.0,Active,Santa Clara,Los Gatos-Saratoga Joint Union High,Saratoga High,20300 Herriman Avenue,20300 Herriman Ave.,Saratoga,95070-4950,CA,20300 Herriman Avenue,20300 Herriman Ave.,Saratoga,95070-4950,CA,(408) 867-3411,,,1980-07-01,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,0.0,37.267304,-122.02871,Paul,Robinson,probinson@saratogahigh.org,,,,,,,2015-06-18
43694684334462,S,Monta Vista High,Fremont Union High,Santa Clara,608,513,638.0,691.0,657.0,487.0,43694684334462,614430.0,1699.0,Active,Santa Clara,Fremont Union High,Monta Vista High,21840 McClellan Road,21840 McClellan Rd.,Cupertino,95014-4055,CA,21840 McClellan Road,21840 McClellan Rd.,Cupertino,95014-4055,CA,(408) 366-7600,,,1980-07-01,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,37.315469,-122.05719,April,Scott,april_scott@fuhsd.org,,,,,,,2015-06-18
19642121931880,S,Whitney (Gretchen) High,ABC Unified,Los Angeles,164,154,639.0,687.0,661.0,151.0,19642121931880,601620.0,29.0,Active,Los Angeles,ABC Unified,Whitney (Gretchen) High,16800 Shoemaker Avenue,16800 Shoemaker Ave.,Cerritos,90703-1244,CA,16800 Shoemaker Avenue,16800 Shoemaker Ave.,Cerritos,90703-1244,CA,(562) 229-7745,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,7-12,7-12,P,0.0,33.878999,-118.05511,John,Briquelet,john.briquelet@abcusd.us,,,,,,,2016-10-12
43694684334421,S,Lynbrook High,Fremont Union High,Santa Clara,472,398,639.0,698.0,664.0,382.0,43694684334421,614430.0,1698.0,Active,Santa Clara,Fremont Union High,Lynbrook High,1280 Johnson Avenue,1280 Johnson Ave.,San Jose,95129-4172,CA,1280 Johnson Avenue,1280 Johnson Ave.,San Jose,95129-4172,CA,(408) 366-7700,,,1980-07-01,,0.0,,,56,High School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,P,0.0,37.300713,-122.00647,Maria,Jackson,maria_jackson@fuhsd.org,,,,,,,2016-04-20
1611760135244,S,Mission San Jose High,Fremont Unified,Alameda,518,453,653.0,699.0,671.0,421.0,1611760135244,614400.0,1678.0,Active,Alameda,Fremont Unified,Mission San Jose High,41717 Palm Avenue,41717 Palm Ave.,Fremont,94539-4799,CA,41717 Palm Avenue,41717 Palm Ave.,Fremont,94539-4799,CA,(510) 657-3600,,,1980-07-01,,0.0,,,54,Unified School District,66.0,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,1.0,37.54504,-121.93193,Zachary,Larsen,zlarsen@fremont.k12.ca.us,,,,,,,2015-07-09
